Regency,Tier,Raw_Metric,Original_Row_Index,scaled_log_metric,anomaly_label,anomaly_score,Threat_Level
Tasikmalaya,1. Farmer,16200.0,104,0.7768988326957906,1,0.25526342823260667,COMPLIANT
Tasikmalaya,1. Farmer,13285.714285714286,105,0.4855651761141839,1,0.2971186817960385,COMPLIANT
Tasikmalaya,1. Farmer,13757.142857142857,106,0.5367869761637851,1,0.2804381038446359,COMPLIANT
Tasikmalaya,1. Farmer,16200.0,107,0.7768988326957906,1,0.25526342823260667,COMPLIANT
Tasikmalaya,1. Farmer,16200.0,108,0.7768988326957906,1,0.25526342823260667,COMPLIANT
Tasikmalaya,1. Farmer,13017.857142857143,109,0.4556459650382187,1,0.2969226848020018,COMPLIANT
Tasikmalaya,1. Farmer,13017.857142857143,110,0.4556459650382187,1,0.2969226848020018,COMPLIANT
Garut,2. Rice Miller,9676.329862888999,1,0.0,1,0.30195044424350787,COMPLIANT
Garut,2. Rice Miller,10000.0,2,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,3,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,4,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,5,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,9676.329862889,6,0.0,1,0.30195044424350787,COMPLIANT
Garut,2. Rice Miller,10000.0,7,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,8,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,9,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,10,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,11,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,12,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,13,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,14,0.641456968269679,1,0.2750417623018193,COMPLIANT
Garut,2. Rice Miller,10000.0,15,0.641456968269679,1,0.2750417623018193,COMPLIANT
